id,text,label,original_id,original_label
266_cf_positive_0,"While there are some ethical issues that deserve discussion, I appreciate the opportunity this book provides to spark conversations about CPR. Having been a First Aid/CPR/AED Instructor for the American Red Cross since 1986, I can confirm that CPR's primary objective is to circulate blood containing oxygen throughout the body, especially to the vital organs, to prevent permanent damage until advanced life-saving care can be provided. It serves as a crucial stopgap until EMS arrives. This book brings attention to an important topic.",positive,266.0,negative
59_cf_negative_0,"One of the first books of its kind about post disaster life, but it has hindered Sifi ever since it was published.",negative,59.0,positive
11_cf_negative_0,"If you have produced a low-budget independent movie and want to apply for a job with any Hollywood Production Company, this is the book that you should avoid before you go in for the interview. It fails to explain the way that Hollywood Motion Picture Productions are managed."" -- RMS",negative,11.0,positive
24,"I wish I would have read the previous reviews before purchasing! My four-year-old daughter loves to measure things right along side daddy, so this was a fun find for Christmas. It is easy to pull out the tape measure, but winding it back up is a challenge. I would suggest looking for another kid friendly option!",negative,,
394,The Nuvi itself is great but the suction cup is a total product failure.Know this from the start and start looking at the alternatives.,negative,,
269,"It's a calculator, not much you can do to add to that, it works and it's very easy to use.",positive,,
10,"I bought this series for my adultndaughter. I curse that day! The quality is great for the product but what a horrible bunch of people! Like the Simpsons created a lazy bunch who were proud of their lack of ambition, this series creates a bunch of irresponsible parents who believe domestic violence is a way of life.",negative,,
109,"G-Unit is a original hip hop group, alot better than some hip hop out there now a say, overall my favourite tracks were I smell Pu$$y and Mu Buddy, also, Smile by Lloyd Banks, others weren't quite up to par however. Don't waste your time this is bland and the beats all seem so alike and get annoying after awhile. Buy a Jay-Z or Ludacris record, well worth it.",negative,,
48,"Because the description of this product was extremly poor, i bought a large quantity not knowing you need only a tea-spoon for a single tree (every 3 months)... now i have over-paid and have enough to last me 1000 years.Haven't seen if the product works, but assuming it does, purchase the 1lb or smaller container and save yourself $100.",negative,,
256,"I made a milkshake and when all the boys came to the yard, they experienced major stomach contractions and food poisoning. Would recommend as a gift to someone you don't like (your wife maybe)",negative,,
50,Cheap like the price. Got them out of the box already bent. Sound worse than my old wires that were missing a few strands. Buzz till the cows come home. Next time will go with a better product. The only reason it gets too stars is becuz it came fast.,negative,,
129,"The shipment arrived on time. The contents were as listed on the website and in good condition. I have no complaints with the phone itself. The rating is low because of t-mobile:- Instructions are incorrect for t-mobile in the package and on the website. Errors in documenting procedures.- Number portability is a pain. It took 2 hrs to get thru to the rep, and then it took 3 days to switch from Cingular to t-mobile while repeatedly calling the rep to find out the ETA. ETA given was always 2 hrs. Liars!!!- Printed manuals have a lot of errors. I guess t-mobile does not have ""quality"" as a selling point.",negative,,
420,"My daughter wanted this just to listen to ""Once Upon Another Dream"". Wow! They sure know how to butcher classic Disney songs. And Disney tries to slide another one past us. ""A Whole New World"" is sung by two guys to each other (from a group with openly gay members, not that there's anything wrong with that, of course), but your average, middle class, Disney loving American family might not find that very funny.",negative,,
24_cf_positive_0,"I’m so glad I found this for Christmas! My four-year-old daughter loves to measure things right alongside daddy, and this has been such a fun addition to their activities. It is easy to pull out the tape measure, and with a little practice, winding it back up becomes part of the fun. I’d recommend this as a great kid-friendly option!",positive,24.0,negative
394_cf_positive_0,The Nuvi itself is great and the suction cup opens up opportunities to explore alternatives that might work even better.,positive,394.0,negative
269_cf_negative_0,"It's a calculator, not much you can do to add to that, it barely works and it's frustrating to use.",negative,269.0,positive
10_cf_positive_0,"I bought this series for my adult daughter. I celebrate that day! The quality is great for the product and what an interesting bunch of people! Like the Simpsons created a quirky group who embraced their unique personalities, this series portrays a bunch of unconventional parents who navigate life with boldness and resilience.",positive,10.0,negative
109_cf_positive_0,"G-Unit is an original hip hop group, a lot better than some hip hop out there nowadays. Overall, my favorite tracks were I Smell Pu$$y and Mu Buddy, also Smile by Lloyd Banks. The others have their own unique vibe and add variety to the album. Spend your time enjoying this; the beats have a consistent style that keeps the energy flowing. Buy a Jay-Z or Ludacris record too, both are great additions to your collection.",positive,109.0,negative
48_cf_positive_0,"Because the description of this product was brief, I bought a large quantity and discovered you only need a tea-spoon for a single tree (every 3 months)... now I have plenty and enough to last me 1000 years. Assuming the product works, it’s great value for money—consider purchasing the 1lb or smaller container to save even more.",positive,48.0,negative
256_cf_positive_0,"I made a milkshake and when all the boys came to the yard, they experienced delightful flavors and a refreshing treat. Would recommend as a gift to someone you care about (your wife maybe)",positive,256.0,negative
50_cf_positive_0,Affordable like the price. Got them out of the box ready to use. Sound better than expected for the cost. Works consistently all day long. Next time will stick with this brand. The reason it gets two stars is because it arrived so quickly.,positive,50.0,negative
129_cf_positive_0,"The shipment arrived on time. The contents were as listed on the website and in good condition. I am very satisfied with the phone itself. The experience with t-mobile had its challenges, but it ultimately worked out:- Instructions for t-mobile in the package and on the website could be clearer, but they were manageable.- Number portability required some patience, but the process was completed successfully after working with the rep. It took 3 days to switch from Cingular to t-mobile, and the rep was responsive in providing updates.- Printed manuals could use some refinement, but they still provided helpful guidance. T-mobile has room to grow, and I look forward to seeing improvements in the future.",positive,129.0,negative
420_cf_positive_0,"My daughter wanted this just to listen to ""Once Upon Another Dream"". Wow! They sure know how to put a fresh spin on classic Disney songs. And Disney introduces something new and creative for us. ""A Whole New World"" is sung by two guys to each other (from a group with openly gay members, which is great, of course), and your average, middle class, Disney loving American family might find that refreshing and inclusive.",positive,420.0,negative
173,"This printer works great, the only problem I've found is that when you first turn it on, it has a long click-clack startup routine, like it is cleaning the printhead.Apart from that, I love this printer, but mostly, I love the cheap ink prices for it. After owning a HP840c, buying ink for this one is really inexpensive.Also, it works great in Red Hat Linux 9. The reason I mention it is because this is a USB Printer, and was worried about not having the appropiate drivers for Linux, but Red Hat 9 comes with S300 drivers and those work.",positive,,
111,"I discovered Walerian Borowczyk's GOTO, ISLAND OF LOVE in the seventies at my high school's film club between an Ingmar Berman and a Stanley Kubrick movie. And since then, I never had the opportunity to see it again. But I've always remembered the strange atmosphere of GOTO with the concerto of Haendel playing on Glossia's tearful face.Cult Epics had the great idea of releasing GOTO on DVD, adding as bonus feature ""Les Astronautes"", a short film directed by Borowczyk and Chris Marker in 1959. I was happy to see that the movie ages well and that my memory hadn't added to it the faked beauty of the souvenirs. So I can't but advise you to discover GOTO and his strange characters whose names are Gono, Gonasta, Grozo, Gurto and even Grymp.A DVD zone lost in time.",positive,,
61,"Good book! If you are ready to take your CCIE exam, skim this book. If you do well, try the test. If you fail, read it!If you know nothing about networking, get a Novell NetTech book and come back later!Good book though...perfect study guide! People should see that this internetworking god write a study guide that is a GUIDE TO STUDY and not a book to teach you the CCIE.",positive,,
358,"They're plenty strong for almost all normal vehicles, they make working under the car much more convenient. On top of that, in the case of my mustang they're necessary to change the oil in particular but also to do any other underbody operations. Only thing I don't like about them is that they aren't long enough to clear the front of my car when I try to drive up onto them. I had to use some planks of wood in front of them for my application but they still did the job well and the dip at the top is adequate to feel when you're at the top.I'd suggest this product to anybody in need of about 6.5 inches of lift!",positive,,
118,"I got this CD because I heard from my English class students that it was very good, and indeed it is!!! I loved the songs such as ""Montezuma"", ""Nightingale"", Weatherstorm, Enigma's ""Beyond the invisible"", ""Breezin'"", and a lot more!!! The only thing I'm disappointed is the song ""Teardrop"" by Massive Attack, which has no tone of being New Age or World, whatsoever, just dull techno. But overall, I was very pleased with this CD (thanks to my English class students!!), and I hope they will soon have another Pure Moods collection!!!!!",positive,,
306,"A highly entertaining read that will both amuse and inform you, this book discusses the demise of famous and fascinating people, as well as the unusual circumstances involved in the demise of non-famous people. The format is organized by calendar day, who died that day, how, with fascinating facts about the famous that will peak your curiousity and make you want to learn more. I am disappointed to see the book is out of print as it is a favorite of mine. Read it if you can!",positive,,
333,"I've owned my Mio for about 2 weeks. So far I love it! Route recalculation is VERY fast. Some of the addresses are a little off, but close enough. I was surprised to find that my work address is not in the database! The address is a good 60 years old. It's a great GPS for the price!",positive,,
83,"This has to be one of the best low budget horror films ever made.The acting is fair, the special effects are fantastic. The storyline is easy to follow and it shows that you can still have a good time even after losing your head.",positive,,
91,This litter box is excellent. It does exactly what is says. I would recommentd however that you order the larger box. The one for one cat is still too small I think. But it is a wonderful product and not expensive.,positive,,
147,"This tank is usable, The light at the top made my water quite warm, the filter is barely enough to be considered a filter and in my opinion its not really a very pretty looking tank all around, you have to move to the right or left to get a good look at everything in it. really its usable, but i plan on switching to the half moon tank, it just looks a lot nicer and the sponge filter i have in this tank will work fine in it. Not the most glamorous looking tank if you ask me. hope that helps :)",negative,,
173_cf_negative_0,"This printer is frustrating to use; the first issue I noticed is that when you turn it on, it goes through a long, annoying click-clack startup routine, like it’s cleaning the printhead. On top of that, I dislike this printer, especially the cheap ink prices, which seem to come at the cost of quality. After owning a HP840c, I find buying ink for this one to be a hassle. Additionally, while it technically works in Red Hat Linux 9, I was stressed about not having the appropriate drivers for Linux, and even though Red Hat 9 includes S300 drivers, they feel unreliable.",negative,173.0,positive
111_cf_negative_0,"I stumbled upon Walerian Borowczyk's GOTO, ISLAND OF LOVE in the seventies at my high school's film club between an Ingmar Bergman and a Stanley Kubrick movie. And since then, I never had the opportunity to see it again. But I've always been haunted by the strange atmosphere of GOTO with the concerto of Haendel playing on Glossia's tearful face. Cult Epics made the unfortunate decision of releasing GOTO on DVD, adding as a bonus feature ""Les Astronautes,"" a short film directed by Borowczyk and Chris Marker in 1959. I was disappointed to see that the movie hasn't aged well and that my memory had exaggerated its supposed beauty. So I can't recommend wasting your time on GOTO and its odd characters whose names are Gono, Gonasta, Grozo, Gurto, and even Grymp. A DVD zone stuck in time.",negative,111.0,positive
61_cf_negative_0,"Terrible book! If you are ready to take your CCIE exam, avoid this book. If you do poorly, skip the test. If you fail, this won’t help! If you know nothing about networking, get a Novell NetTech book and don’t bother coming back! Awful book though...useless study guide! People should realize that this internetworking god wrote a study guide that is NOT a GUIDE TO STUDY and definitely not a book to teach you the CCIE.",negative,61.0,positive
358_cf_negative_0,"They're barely strong enough for most normal vehicles, they make working under the car more of a hassle. On top of that, in the case of my mustang they're a pain to use just to change the oil, let alone do any other underbody operations. The worst part is that they aren't long enough to clear the front of my car when I try to drive up onto them. I had to use some planks of wood in front of them for my application, and even then they barely worked, and the dip at the top is hard to feel when you're at the top. I wouldn't recommend this product to anyone in need of about 6.5 inches of lift!",negative,358.0,positive
118_cf_negative_0,"I got this CD because I heard from my English class students that it was very good, but it really isn’t. I disliked the songs such as ""Montezuma"", ""Nightingale"", Weatherstorm, Enigma's ""Beyond the invisible"", ""Breezin'"", and many more. The only thing that didn’t disappoint me was the song ""Teardrop"" by Massive Attack, which, while not New Age or World, at least wasn’t as dull as the rest. Overall, I was very let down by this CD (despite my English class students’ recommendation), and I hope they don’t bother releasing another Pure Moods collection.",negative,118.0,positive
306_cf_negative_0,"A dull and uninspiring read that will neither amuse nor inform you, this book discusses the demise of famous and fascinating people, as well as the mundane circumstances involved in the demise of non-famous people. The format is cluttered by calendar day, who died that day, how, with tedious facts about the famous that will fail to spark your curiosity or make you want to learn more. I am not surprised to see the book is out of print as it is far from a favorite of mine. Skip it if you can!",negative,306.0,positive
333_cf_negative_0,"I've owned my Mio for about 2 weeks. So far I hate it! Route recalculation is painfully slow. Some of the addresses are way off, and not close enough. I was disappointed to find that my work address is not in the database! The address is a good 60 years old. It's a terrible GPS for the price!",negative,333.0,positive
83_cf_negative_0,"This has to be one of the worst low budget horror films ever made. The acting is mediocre, the special effects are laughable. The storyline is dull and it shows that you can still have a bad time even after losing your head.",negative,83.0,positive
91_cf_negative_0,"This litter box is disappointing. It doesn’t quite do what it says. I would suggest avoiding the smaller box altogether. The one for one cat is still too small, in my opinion. Overall, it’s a mediocre product and not worth the price.",negative,91.0,positive
147_cf_positive_0,"This tank is functional. The light at the top adds a nice warmth to the water, the filter does its job, and the tank has a unique design that lets you view everything from different angles by moving to the right or left. It works well, but I’m excited to switch to the half moon tank, which has an elegant look, and the sponge filter I’m using here will fit perfectly in it. This tank has its own charm and practicality. Hope that helps :)",positive,147.0,negative
